concello;1991;1981;1970;1960;1950;1940;1930;1920;1910;1900;
15039 Irixoa;"1907.0";"2111.0";"2406.0";"3178.0";"3548.0";"3944.0";"3819.0";"3802.0";"3448.0";"3561.0";
15041 Laracha (A);"10119.0";"10857.0";"10898.0";"12708.0";"12213.0";"11459.0";"10039.0";"8544.0";"8382.0";"7993.0";
15040 Laxe;"3484.0";"3482.0";"3535.0";"3777.0";"3884.0";"3550.0";"3228.0";"3437.0";"3271.0";"3245.0";
15042 Lousame;"4275.0";"4661.0";"5361.0";"6004.0";"6555.0";"6214.0";"5857.0";"5500.0";"5477.0";"5543.0";
15043 Malpica de Berganti?os;"7434.0";"7911.0";"8108.0";"7827.0";"7757.0";"7098.0";"6261.0";"6046.0";"5632.0";"5577.0";
15044 Ma??n;"2103.0";"2660.0";"3198.0";"4548.0";"4267.0";"4168.0";"4059.0";"4048.0";"4340.0";"4459.0";
15045 Mazaricos;"6395.0";"6665.0";"7102.0";"7920.0";"7183.0";"7533.0";"6769.0";"6666.0";"6392.0";"6036.0";
15046 Melide;"8210.0";"7797.0";"7491.0";"8659.0";"10127.0";"10083.0";"8650.0";"7668.0";"7238.0";"6512.0";
15047 Mes?a;"3631.0";"4278.0";"5167.0";"6306.0";"6046.0";"6027.0";"5318.0";"4864.0";"4713.0";"4198.0";
15048 Mi?o;"5030.0";"5407.0";"4964.0";"5729.0";"5823.0";"5460.0";"5326.0";"5110.0";"4862.0";"4923.0";
15049 Moeche;"1749.0";"2036.0";"2434.0";"3148.0";"3432.0";"3625.0";"3509.0";"3212.0";"3183.0";"3168.0";
15050 Monfero;"2975.0";"3586.0";"4360.0";"5879.0";"6530.0";"6822.0";"6473.0";"5942.0";"6116.0";"5715.0";
15051 Mugardos;"6478.0";"7046.0";"6793.0";"6712.0";"7110.0";"8292.0";"7112.0";"6505.0";"6523.0";"6517.0";
15053 Muros;"10178.0";"11060.0";"10305.0";"10029.0";"11155.0";"10475.0";"10282.0";"10026.0";"9728.0";"9130.0";
15052 Mux?a;"6618.0";"6797.0";"6725.0";"7149.0";"7612.0";"7061.0";"7296.0";"6870.0";"6621.0";"6542.0";
15054 Nar?n;"31306.0";"28984.0";"21491.0";"16436.0";"14518.0";"13319.0";"12278.0";"11188.0";"9529.0";"8333.0";
15055 Neda;"6289.0";"6941.0";"8638.0";"8865.0";"9172.0";"8000.0";"6565.0";"5758.0";"5064.0";"4753.0";
15056 Negreira;"6265.0";"7197.0";"8999.0";"8538.0";"8440.0";"7725.0";"6958.0";"6439.0";"6139.0";"5847.0";
15057 Noia;"14082.0";"13867.0";"11990.0";"12241.0";"12118.0";"12016.0";"10975.0";"10687.0";"9990.0";"9791.0";
15058 Oleiros;"18727.0";"15100.0";"10457.0";"10310.0";"10564.0";"10941.0";"9115.0";"8081.0";"7312.0";"6972.0";
15059 Ordes;"11693.0";"11095.0";"9855.0";"11770.0";"10450.0";"10195.0";"8205.0";"7595.0";"7741.0";"7260.0";
15060 Oroso;"3761.0";"3612.0";"3810.0";"4234.0";"4360.0";"4033.0";"3553.0";"3443.0";"3363.0";"3231.0";
15061 Ortigueira;"9658.0";"15576.0";"17559.0";"20391.0";"21801.0";"22152.0";"20614.0";"19422.0";"18807.0";"18426.0";
15062 Outes;"8247.0";"9815.0";"9968.0";"10734.0";"11303.0";"10811.0";"10025.0";"9979.0";"9202.0";"9160.0";
15063 Oza dos R?os;"3338.0";"3736.0";"5223.0";"6031.0";"6359.0";"6209.0";"5679.0";"5609.0";"5393.0";"5475.0";
15064 Paderne;"2887.0";"3473.0";"4299.0";"4016.0";"4566.0";"4933.0";"4632.0";"4615.0";"4545.0";"4737.0";
15065 Padr?n;"10147.0";"9796.0";"8102.0";"8170.0";"8505.0";"8189.0";"7351.0";"7148.0";"7163.0";"7415.0";
15066 Pino (O);"5282.0";"5903.0";"6174.0";"7495.0";"7768.0";"7371.0";"6832.0";"6337.0";"6255.0";"6232.0";
15067 Pobra do Carami?al (A);"9863.0";"9813.0";"8165.0";"7449.0";"8010.0";"8337.0";"8784.0";"8584.0";"7506.0";"6540.0";
15068 Ponteceso;"7382.0";"7950.0";"8366.0";"8480.0";"9323.0";"9780.0";"8517.0";"7831.0";"7470.0";"6987.0";
15069 Pontedeume;"8851.0";"8459.0";"8107.0";"8201.0";"8286.0";"7755.0";"7056.0";"6584.0";"6344.0";"5943.0";
15070 Pontes de Garc?a Rodr?guez (As);"13214.0";"11027.0";"7916.0";"8317.0";"5951.0";"5200.0";"5026.0";"4777.0";"4962.0";"4626.0";
15071 Porto do Son;"10414.0";"10453.0";"9874.0";"10598.0";"10876.0";"10341.0";"9682.0";"9478.0";"9557.0";"9244.0";
15072 Rianxo;"11812.0";"11352.0";"10944.0";"10484.0";"11120.0";"9971.0";"9461.0";"8987.0";"8589.0";"8277.0";
15073 Ribeira;"23255.0";"23081.0";"21716.0";"20697.0";"18280.0";"18760.0";"16870.0";"15834.0";"14228.0";"12218.0";
15074 Rois;"5514.0";"5767.0";"5715.0";"6003.0";"6282.0";"6154.0";"5820.0";"5733.0";"5770.0";"5791.0";
15075 Sada;"9190.0";"7998.0";"7047.0";"7058.0";"7345.0";"7715.0";"8508.0";"7185.0";"7534.0";"6569.0";
15076 San Sadurni?o;"3747.0";"4340.0";"4907.0";"5959.0";"6622.0";"6326.0";"5932.0";"5760.0";"5276.0";"5201.0";
15077 Santa Comba;"11347.0";"11385.0";"11492.0";"12115.0";"12061.0";"10963.0";"9726.0";"9756.0";"9339.0";"9075.0";
15078 Santiago de Compostela;"105851.0";"93695.0";"70893.0";"57165.0";"55553.0";"49191.0";"38270.0";"25870.0";"24637.0";"24120.0";
15079 Santiso;"2469.0";"2803.0";"3322.0";"4418.0";"4831.0";"4657.0";"4787.0";"4423.0";"4366.0";"4173.0";
15080 Sobrado;"2739.0";"3375.0";"4441.0";"5333.0";"6459.0";"6245.0";"5583.0";"5032.0";"4838.0";"4899.0";
15081 Somozas (As);"1678.0";"1973.0";"2610.0";"3476.0";"3962.0";"4098.0";"3934.0";"3585.0";"3534.0";"3801.0";
15082 Teo;"13066.0";"10986.0";"11179.0";"9848.0";"9242.0";"8930.0";"7998.0";"7496.0";"7194.0";"7036.0";
15083 Toques;"1949.0";"2297.0";"2582.0";"3138.0";"3264.0";"3261.0";"3131.0";"3011.0";"3132.0";"2940.0";
15084 Tordoia;"5350.0";"5267.0";"5727.0";"6144.0";"6220.0";"5337.0";"4459.0";"3980.0";"3939.0";"3707.0";
15085 Touro;"5029.0";"5539.0";"6420.0";"7774.0";"7636.0";"7207.0";"6617.0";"6283.0";"5901.0";"6678.0";
15086 Trazo;"3796.0";"4363.0";"4532.0";"5212.0";"5409.0";"4997.0";"4458.0";"4022.0";"3915.0";"3640.0";
15088 Val do Dubra;"4959.0";"5654.0";"5423.0";"6753.0";"6900.0";"6153.0";"5579.0";"5101.0";"4512.0";"4409.0";
15087 Valdovi?o;"6970.0";"7146.0";"8004.0";"7982.0";"8477.0";"8959.0";"8027.0";"7465.0";"6309.0";"6178.0";
15089 Vedra;"4895.0";"5689.0";"5160.0";"5675.0";"5763.0";"5900.0";"5639.0";"5356.0";"5462.0";"5570.0";
15091 Vilarmaior;"1413.0";"1897.0";"2001.0";"2370.0";"2830.0";"3228.0";"3124.0";"3242.0";"3210.0";"3062.0";
15090 Vilasantar;"1875.0";"2368.0";"2887.0";"3869.0";"4094.0";"4073.0";"3331.0";"3197.0";"3001.0";"3020.0";
15092 Vimianzo;"8433.0";"9365.0";"10170.0";"9803.0";"10678.0";"10131.0";"9222.0";"9391.0";"8767.0";"8637.0";
15093 Zas;"6560.0";"7285.0";"8481.0";"8098.0";"8004.0";"7171.0";"6275.0";"6177.0";"5949.0";"5691.0";
