concello;1991;1981;1970;1960;1950;1940;1930;1920;1910;1900;
27042 Paradela;"3141.0";"3311.0";"3511.0";"5174.0";"4808.0";"5122.0";"5062.0";"5251.0";"5154.0";"4875.0";
27043 P?ramo (O);"2074.0";"2422.0";"2546.0";"3074.0";"3724.0";"3901.0";"3689.0";"3710.0";"3767.0";"3743.0";
27044 Pastoriza (A);"4294.0";"4952.0";"5338.0";"6238.0";"6848.0";"7249.0";"7251.0";"7206.0";"7341.0";"7734.0";
27045 Pedrafita do Cebreiro;"2103.0";"2500.0";"2861.0";"3423.0";"3858.0";"4185.0";"4171.0";"4188.0";"4602.0";"4217.0";
27047 Pobra do Broll?n (A);"3244.0";"3338.0";"3995.0";"5444.0";"8116.0";"7132.0";"6864.0";"7372.0";"7672.0";"7992.0";
27046 Pol;"2431.0";"2851.0";"3457.0";"4097.0";"4261.0";"4812.0";"4777.0";"4931.0";"5118.0";"5274.0";
27048 Pontenova (A);"3647.0";"4298.0";"4841.0";"..";"..";"..";"..";"..";"..";"..";
27049 Portomar?n;"2159.0";"2499.0";"2961.0";"3604.0";"4079.0";"4139.0";"3841.0";"4132.0";"5022.0";"4697.0";
27050 Quiroga;"4657.0";"5037.0";"4881.0";"7115.0";"7824.0";"8380.0";"7743.0";"8530.0";"8619.0";"8889.0";
27056 R?bade;"1692.0";"1858.0";"1814.0";"1758.0";"1566.0";"1347.0";"989.0";"..";"..";"..";
27051 Ribadeo;"8761.0";"9068.0";"8974.0";"9138.0";"9364.0";"9567.0";"9168.0";"9016.0";"9193.0";"8847.0";
27052 Ribas de Sil;"1568.0";"1611.0";"2089.0";"2992.0";"3923.0";"3838.0";"3795.0";"3769.0";"3857.0";"3767.0";
27053 Ribeira de Piqu?n;"1054.0";"1296.0";"1859.0";"1958.0";"2108.0";"2128.0";"..";"..";"..";"..";
27054 Riotorto;"2211.0";"2696.0";"3167.0";"3769.0";"4026.0";"3931.0";"3875.0";"4258.0";"4450.0";"4695.0";
27055 Samos;"2324.0";"3145.0";"3970.0";"4436.0";"6203.0";"7187.0";"6167.0";"6101.0";"7182.0";"7507.0";
27057 Sarria;"12437.0";"12000.0";"12052.0";"14759.0";"16142.0";"15167.0";"13891.0";"14243.0";"14933.0";"11998.0";
27058 Savi?ao (O);"5773.0";"7261.0";"8534.0";"12083.0";"12144.0";"12595.0";"10771.0";"11207.0";"11138.0";"11182.0";
27059 Sober;"3681.0";"4786.0";"6818.0";"8064.0";"9127.0";"10022.0";"9413.0";"9095.0";"9352.0";"9120.0";
27060 Taboada;"4854.0";"6072.0";"6324.0";"7123.0";"7919.0";"8162.0";"7418.0";"7904.0";"7821.0";"8139.0";
27061 Trabada;"1910.0";"2277.0";"2548.0";"3069.0";"3186.0";"3216.0";"3224.0";"3446.0";"3488.0";"3682.0";
27062 Triacastela;"962.0";"1129.0";"1367.0";"1632.0";"1975.0";"2609.0";"1985.0";"2256.0";"2342.0";"2584.0";
27063 Valadouro (O);"2721.0";"3184.0";"3461.0";"4234.0";"4351.0";"4280.0";"4054.0";"4018.0";"4057.0";"3856.0";
27064 Vicedo (O);"2651.0";"2850.0";"3167.0";"3644.0";"4100.0";"4396.0";"3962.0";"4077.0";"4391.0";"4563.0";
27065 Vilalba;"15643.0";"16485.0";"17301.0";"20264.0";"20204.0";"17935.0";"16308.0";"15194.0";"14101.0";"13572.0";
27066 Viveiro;"14877.0";"14562.0";"12942.0";"13274.0";"13483.0";"13930.0";"12429.0";"12490.0";"13378.0";"12843.0";
27021 Xermade;"3044.0";"3502.0";"4209.0";"5139.0";"5267.0";"5214.0";"4782.0";"4216.0";"4101.0";"4059.0";
27025 Xove;"3483.0";"3618.0";"3755.0";"3799.0";"4062.0";"3956.0";"3711.0";"3763.0";"3956.0";"3816.0";
